time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
206323,-0.0062103271484375,0.2120513916015625,0.3705596923828125,-0.8564214706420898,0.4347684979438782,0.5008460283279419,21.91569519042969,91.01869201660156,-14.61595153808594
206324,-0.0062103271484375,0.2120513916015625,0.3705596923828125,-0.8564214706420898,0.4347684979438782,0.5008460283279419,21.91569519042969,91.01869201660156,-14.61595153808594
206325,0.0150146484375,0.236663818359375,0.2940826416015625,-1.359737873077393,0.452043890953064,0.3044453859329224,22.22531127929688,91.551025390625,-13.86970520019531
206326,-0.0997161865234375,0.410308837890625,0.2039794921875,-1.651065587997437,-0.1153934374451637,0.0131546845659613,22.41156005859375,91.7068328857422,-13.35891723632812
206327,-0.30853271484375,0.5578460693359375,0.28924560546875,-1.863921165466309,-0.7633330821990967,-0.3436401784420013,22.50186157226562,91.82017517089844,-12.79890441894531
206328,-0.30853271484375,0.5578460693359375,0.28924560546875,-1.863921165466309,-0.7633330821990967,-0.3436401784420013,22.50186157226562,91.82017517089844,-12.79890441894531
206329,-0.505218505859375,0.667633056640625,0.6838531494140625,-2.047539472579956,-0.601405143737793,-0.6746450066566467,22.32188415527344,91.8644561767578,-11.21879577636719
206330,-0.530242919921875,0.7314300537109375,0.6064910888671875,-1.866631746292114,-0.3566047251224518,-0.7441588640213013,22.08283996582031,91.71839904785156,-10.05850219726562
206331,-0.5594482421875,0.7940826416015625,0.4992218017578125,-1.61827540397644,-0.3370858728885651,-0.7618747353553772,21.86384582519531,91.54164123535156,-9.084014892578123
206332,-0.5594482421875,0.7940826416015625,0.4992218017578125,-1.61827540397644,-0.3370858728885651,-0.7618747353553772,21.86384582519531,91.54164123535156,-9.084014892578123
206333,-0.526885986328125,0.945404052734375,0.349090576171875,-1.252956509590149,-0.8783480525016785,-0.7108823657035828,21.34074401855469,90.94003295898438,-7.720489501953125
206334,-0.452056884765625,1.0330810546875,0.3090972900390625,-1.228593945503235,-1.274074912071228,-0.723936140537262,21.02474975585938,90.5283660888672,-7.0513916015625
206335,-0.371734619140625,0.9970245361328124,0.300628662109375,-1.298247098922729,-1.54733145236969,-0.7453023791313171,20.79953002929688,90.10459899902344,-6.397384643554688
206336,-0.371734619140625,0.9970245361328124,0.300628662109375,-1.298247098922729,-1.54733145236969,-0.7453023791313171,20.79953002929688,90.10459899902344,-6.397384643554688
206337,-0.345458984375,0.6298065185546875,0.1877899169921875,-1.454012155532837,-1.166720986366272,-0.8267503976821899,20.34321594238281,89.48422241210938,-4.942581176757812
206338,-0.360626220703125,0.404998779296875,-0.025299072265625,-1.350533962249756,-0.985832452774048,-0.9009090662002563,20.09312438964844,89.12181091308594,-4.008758544921875
206339,-0.3623199462890625,0.232940673828125,-0.1261749267578125,-1.135783314704895,-0.8935589790344238,-0.9813202619552612,19.84217834472656,88.80020141601562,-3.148147583007812
206340,-0.3377227783203125,0.1082000732421875,-0.093841552734375,-0.9662076234817504,-0.716541588306427,-1.043070435523987,19.54354858398438,88.55569458007812,-2.321029663085938
206341,-0.29669189453125,0.02325439453125,-0.053802490234375,-0.9299468398094176,-0.4351274967193604,-1.053985118865967,19.27294921875,88.17658996582031,-1.557342529296875
206342,-0.2536773681640625,-0.0321502685546875,-0.1030426025390625,-0.9548247456550598,-0.2018484324216843,-1.031075239181519,18.97897338867188,87.6986083984375,-0.8865814208984375
206343,-0.2142181396484375,-0.0677642822265625,-0.192352294921875,-0.9398418068885804,-0.1254516690969467,-0.9912538528442384,18.75228881835938,87.19993591308594,-0.4194488525390625
