time_idx,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
260183,-0.1553802490234375,1.286605834960938,-1.162261962890625,2.28656268119812,-0.0494311973452568,-0.7993313074111938,54.48155212402344,101.3772430419922,-27.13273620605469
260184,-0.0548095703125,1.446563720703125,-1.1156005859375,2.28656268119812,-0.0494311973452568,-0.7993313074111938,53.05264282226562,101.1479797363281,-28.10899353027344
260185,0.0463409423828125,1.611312866210938,-0.998687744140625,1.963602662086487,0.4463231563568115,-0.6642602682113647,52.454833984375,101.0028228759766,-29.03680419921875
260186,0.0479278564453125,1.806182861328125,-0.761077880859375,1.104844808578491,0.195688009262085,-0.7796566486358643,52.00308227539062,100.6091613769531,-29.88729858398438
260187,-0.0305633544921875,1.928787231445312,-0.4726409912109375,0.339106947183609,-0.5340309143066406,-1.160484433174133,51.65785217285156,100.4283294677734,-30.5950927734375
260188,-0.0305633544921875,1.928787231445312,-0.4726409912109375,0.339106947183609,-0.5340309143066406,-1.160484433174133,51.65785217285156,100.4283294677734,-30.5950927734375
260189,-0.28082275390625,2.49261474609375,-0.36163330078125,0.5936843752861023,-1.946564078330994,-1.388497591018677,50.52473449707031,100.5832366943359,-31.05363464355469
260190,-0.623992919921875,2.856826782226562,-0.3301544189453125,1.138838529586792,-1.176502585411072,-1.207964897155762,49.62687683105469,100.6671600341797,-31.25733947753906
260191,-1.018890380859375,2.948776245117188,-0.5928192138671875,1.314542412757874,0.0203478820621967,-0.7995898723602295,48.81961059570312,100.8699035644531,-31.8720703125
260192,-1.018890380859375,2.948776245117188,-0.5928192138671875,1.314542412757874,0.0203478820621967,-0.7995898723602295,48.81961059570312,100.8699035644531,-31.8720703125
260193,-1.175888061523438,2.763595581054688,-0.4253082275390625,0.8892033696174622,0.0578840710222721,0.0340407900512218,47.96607971191406,100.9060974121094,-33.48982238769531
260194,-0.82061767578125,2.76434326171875,-0.1427154541015625,0.8203103542327881,-0.4968395829200745,0.1384865045547485,47.97755432128906,100.8010711669922,-34.14213562011719
260195,-0.591339111328125,2.784500122070312,0.093414306640625,0.7491006255149841,-0.9720314145088196,0.0589810274541378,48.12326049804688,100.5677185058594,-34.544189453125
260196,-0.591339111328125,2.784500122070312,0.093414306640625,0.7491006255149841,-0.9720314145088196,0.0589810274541378,48.12326049804688,100.5677185058594,-34.544189453125
260197,-0.1816864013671875,2.601882934570312,0.3502044677734375,0.6823495626449585,-1.033020496368408,0.2827739119529724,48.13565063476562,100.3020629882812,-35.44882202148438
260198,-0.16021728515625,2.345199584960938,0.524871826171875,0.813529372215271,-0.5073041915893555,0.5229942202568054,48.04646301269531,99.94204711914062,-35.87664794921875
260199,-0.236297607421875,2.134613037109375,0.572662353515625,1.047179460525513,0.0935941338539123,0.719226062297821,48.11674499511719,99.77296447753906,-36.24169921875
260200,-0.236297607421875,2.134613037109375,0.572662353515625,1.047179460525513,0.0935941338539123,0.719226062297821,48.11674499511719,99.77296447753906,-36.24169921875
260201,-0.3646392822265625,1.633148193359375,0.480682373046875,1.540958523750305,0.5915698409080505,0.6977876424789429,48.9835205078125,99.24974060058594,-37.28916931152344
260202,-0.3661956787109375,1.355865478515625,0.38787841796875,1.719428181648254,0.5176769495010376,0.7385808229446411,49.58506774902344,98.85594177246094,-38.00276184082031
260203,-0.2959136962890625,1.136886596679688,0.252288818359375,1.781817436218262,0.2116589844226837,0.7707470655441284,50.26475524902344,98.2730712890625,-38.87626647949219
260204,-0.2023773193359375,0.9888763427734376,0.1854095458984375,1.680275678634644,-0.1385714560747147,0.7120264768600464,50.84011840820312,97.73294067382812,-39.54020690917969
260205,-0.08648681640625,0.8390655517578125,0.1602630615234375,1.37544310092926,-0.4726748764514923,0.6443366408348083,51.33082580566406,97.06744384765624,-40.31004333496094
260206,-0.013580322265625,0.72503662109375,0.1798858642578125,0.9876159429550172,-0.733576774597168,0.6160983443260193,51.58174133300781,96.50823974609376,-40.95893859863281
260207,0.0372314453125,0.6509857177734375,0.22662353515625,0.60475754737854,-0.7922936081886292,0.6044121384620667,51.72428894042969,96.09432983398438,-41.59622192382812
260208,0.0372314453125,0.6509857177734375,0.22662353515625,0.60475754737854,-0.7922936081886292,0.6044121384620667,51.72428894042969,96.09432983398438,-41.59622192382812
260209,0.0680389404296875,0.6732025146484375,0.2034912109375,0.0843132808804512,-0.3523569703102112,0.6767444014549255,51.96882629394531,95.52919006347656,-42.04144287109375
260210,0.0448150634765625,0.7398834228515625,0.148712158203125,-0.0648170784115791,0.0305778831243515,0.7355656027793884,52.09794616699219,95.43356323242188,-42.177978515625
260211,-0.0546875,0.848388671875,0.1342620849609375,-0.1227357760071754,0.5107706189155579,0.7653184533119202,52.36398315429688,95.44158935546876,-42.291748046875
260212,-0.0546875,0.848388671875,0.1342620849609375,-0.1227357760071754,0.5107706189155579,0.7653184533119202,52.36398315429688,95.44158935546876,-42.291748046875
260213,-0.1350250244140625,0.8682708740234375,0.01727294921875,0.0079117184504866,0.8159320950508118,0.7576858401298523,53.14535522460938,95.30076599121094,-42.12464904785156
260214,-0.0753936767578125,0.761505126953125,0.056915283203125,0.1673490405082703,0.7530117034912109,0.7152441143989563,53.67160034179688,95.2412109375,-42.02503967285156
260215,-0.0027618408203125,0.640106201171875,0.0983123779296875,0.3023268282413483,0.7872709035873413,0.693751871585846,54.26692199707031,95.21397399902344,-41.92507934570312
260216,-0.0027618408203125,0.640106201171875,0.0983123779296875,0.3023268282413483,0.7872709035873413,0.693751871585846,54.26692199707031,95.21397399902344,-41.92507934570312
260217,0.076416015625,0.41107177734375,0.1519775390625,0.4551677703857422,1.145783543586731,0.7408799529075623,55.44754028320312,94.9132843017578,-42.06333923339844
260218,0.0922393798828125,0.299072265625,0.218414306640625,0.5163408517837524,1.496617913246155,0.7826218008995056,56.04328918457031,94.83499145507812,-42.18206787109375
260219,0.1257171630859375,0.1827850341796875,0.2709808349609375,0.5068232417106628,1.867653012275696,0.878972053527832,56.78805541992188,94.66644287109376,-42.32878112792969
260220,0.1257171630859375,0.1827850341796875,0.2709808349609375,0.5068232417106628,1.867653012275696,0.878972053527832,56.78805541992188,94.66644287109376,-42.32878112792969
260221,0.1726226806640625,0.0292205810546875,0.33026123046875,-0.0530634857714176,2.213599443435669,1.277444005012512,58.56793212890625,94.4026336669922,-42.030029296875
260222,0.1379241943359375,0.0486602783203125,0.3538970947265625,-0.576737642288208,2.10167407989502,1.362960338592529,59.690673828125,94.26921081542967,-41.6885986328125
260223,0.0483856201171875,0.17193603515625,0.3875885009765625,-1.078861951828003,1.908191919326782,1.108112573623657,60.83688354492188,94.10667419433594,-41.13529968261719
260224,0.0483856201171875,0.17193603515625,0.3875885009765625,-1.078861951828003,1.908191919326782,1.108112573623657,60.83688354492188,94.10667419433594,-41.13529968261719
260225,-0.1639862060546875,0.445892333984375,0.371307373046875,-1.644047856330872,1.200215816497803,0.1787606924772263,62.84550476074219,94.28778076171876,-39.71449279785156
260226,-0.263397216796875,0.606048583984375,0.298126220703125,-1.754442095756531,0.8604683876037598,-0.1372561305761337,63.37245178222656,94.6640167236328,-38.74215698242188
260227,-0.2801361083984375,0.7866363525390625,0.073699951171875,-1.796096801757812,0.1997306942939758,-0.3966091275215149,63.69515991210938,95.1063995361328,-37.90010070800781
260228,-0.2801361083984375,0.7866363525390625,0.073699951171875,-1.796096801757812,0.1997306942939758,-0.3966091275215149,63.69515991210938,95.1063995361328,-37.90010070800781
260229,-0.1533660888671875,0.8834228515625,0.303466796875,-1.713871717453003,-0.8800144195556641,-0.4487548768520355,63.5853271484375,96.1352081298828,-36.49943542480469
260230,-0.0604705810546875,0.9141082763671876,0.4138641357421875,-1.627424955368042,-0.7825259566307068,-0.361225038766861,63.16165161132812,96.50944519042967,-35.76179504394531
260231,0.0147705078125,0.90411376953125,0.386016845703125,-1.581255316734314,-0.6754442453384399,-0.4818395972251892,62.85763549804688,96.97134399414062,-35.23605346679688
260232,0.0147705078125,0.90411376953125,0.386016845703125,-1.581255316734314,-0.6754442453384399,-0.4818395972251892,62.85763549804688,96.97134399414062,-35.23605346679688
260233,0.0547332763671875,0.6519927978515625,0.2970123291015625,-1.592505097389221,-0.6922801733016968,-0.5742979049682617,62.25126647949219,97.34849548339844,-33.76860046386719
